date,gap,cumreturn
2019-08-23,gap_2,0.0003780712585816433
2019-08-24,gap_2,0.0003795994873134179
2019-08-25,gap_2,0.0003820490825063343
2019-08-26,gap_2,0.00039152294728791044
2019-08-27,gap_2,0.0003957703405382859
2019-08-28,gap_2,0.00039403879594692077
2019-08-29,gap_2,0.00039712036259028396
2019-08-30,gap_2,0.00039211697829682026
2019-08-31,gap_2,0.00038895491827091835
2019-09-01,gap_2,0.00038856803612514427
2019-09-02,gap_2,0.00039304206280380184
2019-09-03,gap_2,0.0003897227101743674
2019-09-04,gap_2,0.00039100949894710623
2019-09-05,gap_2,0.0003889138937790643
2019-09-06,gap_2,0.00038592981255590274
2019-09-07,gap_2,0.00038568950814008485
2019-09-08,gap_2,0.00038524879327406886
2019-09-09,gap_2,0.0003877575548459799
2019-09-10,gap_2,0.0003944568801213607
2019-09-11,gap_2,0.00039086665501225913
2019-09-12,gap_2,0.0003913452847110545
2019-09-13,gap_2,0.0003928168441162194
2019-09-14,gap_2,0.0003950106897183298
2019-09-15,gap_2,0.0003913091020718063
2019-09-16,gap_2,0.0003683710953121825
2019-09-17,gap_2,0.0003755260559721981
2019-09-18,gap_2,0.00037654065007914847
2019-09-19,gap_2,0.000372958384568484
2019-09-20,gap_2,0.0003674222164188748
2019-09-21,gap_2,0.00036285832121401136
2019-09-22,gap_2,0.0003548362433520565
2019-09-23,gap_2,0.00036199158564784005
2019-09-24,gap_2,0.0003706768006378373
2019-09-25,gap_2,0.00037141779063244767
2019-09-26,gap_2,0.00036925713450912466
2019-09-27,gap_2,0.0003735077429059771
2019-09-28,gap_2,0.00037215139059470787
2019-09-29,gap_2,0.0003698188439448722
2019-09-30,gap_2,0.00036964215187727253
2019-10-01,gap_2,0.00037010145878354865
2019-10-02,gap_2,0.0003705825039077105
2019-10-03,gap_2,0.0003703100363489353
2019-10-04,gap_2,0.0003743675415942347
2019-10-05,gap_2,0.0003692622281790318
2019-10-06,gap_2,0.00037145971685808806
2019-10-07,gap_2,0.0003614359012166605
2019-10-08,gap_2,0.0003592735299211784
2019-10-09,gap_2,0.00036331284988176915
2019-10-10,gap_2,0.00036166381773841504
2019-10-11,gap_2,0.00036494727561358546
2019-10-12,gap_2,0.0003728608945588051
2019-10-13,gap_2,0.00037208776831834314
2019-10-14,gap_2,0.0003722397690194742
2019-10-15,gap_2,0.00037727597257160224
2019-10-16,gap_2,0.0003803813721887739
2019-10-17,gap_2,0.0003766842389291568
2019-10-18,gap_2,0.0003710790003453201
2019-10-19,gap_2,0.0003680309871186026
2019-10-20,gap_2,0.00037132491648098526
2019-10-21,gap_2,0.0003720135445920031
2019-10-22,gap_2,0.0003727108470111658
2019-10-23,gap_2,0.00035914944437756015
2019-10-24,gap_2,0.00035779590952082557
2019-10-25,gap_2,0.00035232049073094355
2019-10-26,gap_2,0.0003595757299870659
2019-10-27,gap_2,0.0003678812783891232
2019-10-28,gap_2,0.00036265842588443777
2019-10-29,gap_2,0.0003599161695544358
2019-10-30,gap_2,0.0003568620732757483
2019-10-31,gap_2,0.00036071677756973844
2019-11-01,gap_2,0.0003622754319105475
2019-11-02,gap_2,0.00036246266214787546
2019-11-03,gap_2,0.00036714261307336284
2019-11-04,gap_2,0.0003663526927934952
2019-11-05,gap_2,0.00036210163964661175
2019-11-06,gap_2,0.0003586010264551397
2019-11-07,gap_2,0.0003626900738762828
2019-11-08,gap_2,0.00037124606035930793
2019-11-09,gap_2,0.00037163710657464155
2019-11-10,gap_2,0.0003682898914500594
2019-11-11,gap_2,0.00036642900174688886
2019-11-12,gap_2,0.00036257923184118934
2019-11-13,gap_2,0.00036039072245366475
2019-11-14,gap_2,0.00035954454679960397
2019-11-15,gap_2,0.0003600385458607018
2019-11-16,gap_2,0.00035893000274969303
2019-11-17,gap_2,0.0003550187351257977
2019-11-18,gap_2,0.0003525462967450722
2019-11-19,gap_2,0.0003530995953350471
2019-11-20,gap_2,0.0003590743301959753
2019-11-21,gap_2,0.00035592724826146105
2019-11-22,gap_2,0.00036150661635606226
2019-11-23,gap_2,0.0003581262623891378
2019-11-24,gap_2,0.0003545934733318952
2019-11-25,gap_2,0.0003516982629403293
2019-11-26,gap_2,0.00035404304056142543
2019-11-27,gap_2,0.00035275219947815607
2019-11-28,gap_2,0.00035382428292414454
2019-11-29,gap_2,0.00035419052627644706
2019-11-30,gap_2,0.00035408618294602295
2019-12-01,gap_2,0.0003541433193495534
2019-12-02,gap_2,0.00035278233826906667
2019-12-03,gap_2,0.0003508526931248082
2019-12-04,gap_2,0.0003520187583496769
2019-12-05,gap_2,0.0003528603872258154
2019-12-06,gap_2,0.00035186427907023206
2019-12-07,gap_2,0.0003528813100476326
2019-12-08,gap_2,0.0003534356892881331
2019-12-09,gap_2,0.000353833064513175
2019-12-10,gap_2,0.00035995311700453354
2019-12-11,gap_2,0.00035803765016486364
2019-12-12,gap_2,0.00036092077662267923
2019-12-13,gap_2,0.0003607738265822929
2019-12-14,gap_2,0.0003700943400120387
2019-12-15,gap_2,0.00037604569261038217
2019-12-16,gap_2,0.0003672238370770548
2019-12-17,gap_2,0.0003708571842389632
2019-12-18,gap_2,0.00036901837446033637
2019-12-19,gap_2,0.00037094388902950566
2019-12-20,gap_2,0.00037132604922546816
2019-12-21,gap_2,0.00037399450646834534
2019-12-22,gap_2,0.00037282089175347564
2019-12-23,gap_2,0.0003740692420003925
2019-12-24,gap_2,0.0003729899208538909
2019-12-25,gap_2,0.0003689457704171403
2019-12-26,gap_2,0.00036880895323474546
2019-12-27,gap_2,0.00036483644850943375
2019-12-28,gap_2,0.00036554987203899603
2019-12-29,gap_2,0.00036534299794972134
2019-12-30,gap_2,0.0003643299334885085
2019-12-31,gap_2,0.00036154718862093385
2020-01-01,gap_2,0.00036987900802031953
2020-01-02,gap_2,0.00037148382900211227
2020-01-03,gap_2,0.00037075989647049806
2020-01-04,gap_2,0.0003663526053564635
2020-01-05,gap_2,0.0003702066002004693
2020-01-06,gap_2,0.0003707055246882975
2020-01-07,gap_2,0.0003699077387961304
2020-01-08,gap_2,0.00038004522372694753
2020-01-09,gap_2,0.0003767127219570797
2020-01-10,gap_2,0.0003798458902784551
2020-01-11,gap_2,0.00037883260987709084
2020-01-12,gap_2,0.000410269218435444
2020-01-13,gap_2,0.0004083660253683369
2020-01-14,gap_2,0.0004046354971888794
2020-01-15,gap_2,0.00041952175401037726
2020-01-16,gap_2,0.00041196752552369065
2020-01-17,gap_2,0.00040812482934449125
2020-01-18,gap_2,0.0004098370231311545
2020-01-19,gap_2,0.00041082646065318377
2020-01-20,gap_2,0.0004097133073293937
2020-01-21,gap_2,0.0004016757306063587
2020-01-22,gap_2,0.0004022934493295904
2020-01-23,gap_2,0.0003994331175881122
2020-01-24,gap_2,0.00040086297200591926
2020-01-25,gap_2,0.00040521147505991116
2020-01-26,gap_2,0.0004086143084689077
2020-01-27,gap_2,0.000409564303728426
2020-01-28,gap_2,0.00041152084518416074
2020-01-29,gap_2,0.0004017289540151716
2020-01-30,gap_2,0.00040530301853964495
2020-01-31,gap_2,0.00040149021979061936
2020-02-01,gap_2,0.0004040640715322379
2020-02-02,gap_2,0.0003979908395287046
2020-02-03,gap_2,0.00040547603062002165
2020-02-04,gap_2,0.000402111949086305
2020-02-05,gap_2,0.00039712309765053543
2020-02-06,gap_2,0.00039893970092521995
2020-02-07,gap_2,0.0003991136727474674
2020-02-08,gap_2,0.0004021292254143986
2020-02-09,gap_2,0.00040695728901043174
2020-02-10,gap_2,0.0004118017821047054
2020-02-11,gap_2,0.00040299921409494617
2020-02-12,gap_2,0.0004135133257057266
2020-02-13,gap_2,0.00041300730097547573
2020-02-14,gap_2,0.0004137409577832174
2020-02-15,gap_2,0.00041330307242562855
2020-02-16,gap_2,0.00041702145108012486
2020-02-17,gap_2,0.00041756122957311957
2020-02-18,gap_2,0.00041511833591062393
2020-02-19,gap_2,0.0004151473250122115
2020-02-20,gap_2,0.0003977668889431302
2020-02-21,gap_2,0.00040485638742319144
2020-02-22,gap_2,0.00039787601939150725
2020-02-23,gap_2,0.00039092481976441294
2020-02-24,gap_2,0.0003965967922056032
2020-02-25,gap_2,0.0004011026550211526
2020-02-26,gap_2,0.0004070117091835597
2020-02-27,gap_2,0.000411690090420019
2020-02-28,gap_2,0.0004035993406045838
2020-02-29,gap_2,0.00040328780628745255
2020-03-01,gap_2,0.00040872870276660025
2020-03-02,gap_2,0.0004117662010683686
2020-03-03,gap_2,0.00040524257002514774
2020-03-04,gap_2,0.000400860132593652
2020-03-05,gap_2,0.00040082644433279204
2020-03-06,gap_2,0.00041631647858934054
2020-03-07,gap_2,0.0004202530788453819
2020-03-08,gap_2,0.00042090429534922597
2020-03-09,gap_2,0.0004179608360033053
2020-03-10,gap_2,0.00044905397483806903
2020-03-11,gap_2,0.00042966330810186016
2020-03-12,gap_2,0.0004297781923233916
2020-03-13,gap_2,0.0004229427490962332
2020-03-14,gap_2,0.0004361116095458241
2020-03-15,gap_2,0.000422870078664011
2020-03-16,gap_2,0.0004260207107504626
2020-03-17,gap_2,0.0003944719321746448
2020-03-18,gap_2,0.000404029425216118
2020-03-19,gap_2,0.0004028605915373084
2020-03-20,gap_2,0.0004157740044862039
2020-03-21,gap_2,0.0004007995466660477
2020-03-22,gap_2,0.000394566030876754
2020-03-23,gap_2,0.0003982456112744942
2020-03-24,gap_2,0.00039054769041989995
2020-03-25,gap_2,0.0003952714713087981
2020-03-26,gap_2,0.00039339052921222436
2020-03-27,gap_2,0.000396818418210293
2020-03-28,gap_2,0.0003943542857362699
2020-03-29,gap_2,0.00039523280697515085
2020-03-30,gap_2,0.0003923978808563484
2020-03-31,gap_2,0.0003891120523978249
2020-04-01,gap_2,0.00038804011277821475
2020-04-02,gap_2,0.000389130597271643
2020-04-03,gap_2,0.0003879360246513041
2020-04-04,gap_2,0.000387632213359881
2020-04-05,gap_2,0.0003876342463378871
2020-04-06,gap_2,0.0003896852660020799
2020-04-07,gap_2,0.0003872245305554212
2020-04-08,gap_2,0.00037872243405462797
2020-04-09,gap_2,0.0003793051457109763
2020-04-10,gap_2,0.00038428179057598195
2020-04-11,gap_2,0.0003830096377854829
2020-04-12,gap_2,0.000379014816616395
2020-04-13,gap_2,0.00037522662790531524
2020-04-14,gap_2,0.00038464318566325517
2020-04-15,gap_2,0.00038588434690218327
2020-04-16,gap_2,0.00039692025569885883
2020-04-17,gap_2,0.0003929715821804603
2020-04-18,gap_2,0.00038824535904465334
2020-04-19,gap_2,0.00038963299753145083
2020-04-20,gap_2,0.00039612574955465407
2020-04-21,gap_2,0.00039578972296848463
2020-04-22,gap_2,0.00039459752179002086
2020-04-23,gap_2,0.0003994307597590795
2020-04-24,gap_2,0.0004025868204537398
2020-04-25,gap_2,0.000409214454495379
2020-04-26,gap_2,0.0004069908007896945
2020-04-27,gap_2,0.00042035867220675523
2020-04-28,gap_2,0.00041431082400346803
2020-04-29,gap_2,0.0004224496538329163
2020-04-30,gap_2,0.0004244013568755544
2020-05-01,gap_2,0.0004229963328800148
2020-05-02,gap_2,0.00042546281267888614
2020-05-03,gap_2,0.0004249815650611265
2020-05-04,gap_2,0.000425828239749659
2020-05-05,gap_2,0.0004316434447932983
2020-05-06,gap_2,0.0004280701419000406
2020-05-07,gap_2,0.0004245909877415129
2020-05-08,gap_2,0.00041939746466769756
2020-05-09,gap_2,0.00042005701055392887
2020-05-10,gap_2,0.00042371480422279643
2020-05-11,gap_2,0.0004259254055592219
2020-05-12,gap_2,0.00042916692091987744
2020-05-13,gap_2,0.00042669093639621396
2020-05-14,gap_2,0.0004272995695460609
2020-05-15,gap_2,0.00042998704830965006
2020-05-16,gap_2,0.00042614804096575634
2020-05-17,gap_2,0.0004297922480579601
2020-05-18,gap_2,0.00043425962649729365
2020-05-19,gap_2,0.0004276330888857588
2020-05-20,gap_2,0.0004302739259221169
2020-05-21,gap_2,0.0004318327850290329
2020-05-22,gap_2,0.0004284697041038361
2020-05-23,gap_2,0.00042868646547761924
2020-05-24,gap_2,0.00043042322723953587
2020-05-25,gap_2,0.00043074088444091876
2020-05-26,gap_2,0.0004437360614448466
2020-05-27,gap_2,0.00044669712331042797
2020-05-28,gap_2,0.00046231025798599304
2020-05-29,gap_2,0.0004639461544569073
2020-05-30,gap_2,0.00047144622175827
2020-05-31,gap_2,0.0004716096110492304
2020-06-01,gap_2,0.00048145677393830066
2020-06-02,gap_2,0.00048336679598949187
2020-06-03,gap_2,0.0004817441578533283
2020-06-04,gap_2,0.00048382772879828945
2020-06-05,gap_2,0.0004831727788453664
2020-06-06,gap_2,0.0004847467683457231
2020-06-07,gap_2,0.0004890492078616929
2020-06-08,gap_2,0.00048686273480683996
2020-06-09,gap_2,0.00047377618553215504
2020-06-10,gap_2,0.00047965951118306285
2020-06-11,gap_2,0.00047947206550472403
2020-06-12,gap_2,0.00048200289041126586
2020-06-13,gap_2,0.0004830768740840785
2020-06-14,gap_2,0.00048685500632450273
2020-06-15,gap_2,0.0004891983557627107
2020-06-16,gap_2,0.0004901159598443157
2020-06-17,gap_2,0.0004926048867123954
2020-06-18,gap_2,0.000492340604961295
2020-06-19,gap_2,0.0004940463471199831
2020-06-20,gap_2,0.0004969747263532823
2020-06-21,gap_2,0.0005007127471870396
2020-06-22,gap_2,0.0005003894534457384
2020-06-23,gap_2,0.0005005955994840462
2020-06-24,gap_2,0.0004964635449645241
2020-06-25,gap_2,0.0004981716315904941
2020-06-26,gap_2,0.0005047015100419153
2020-06-27,gap_2,0.0005112094205967116
2020-06-28,gap_2,0.0005119173517083266
2020-06-29,gap_2,0.0005169149841988842
2020-06-30,gap_2,0.0005193137313376188
2020-07-01,gap_2,0.0005207373305879734
2020-07-02,gap_2,0.0005230399953173883
2020-07-03,gap_2,0.0005240459759579964
2020-07-04,gap_2,0.0005260148008993874
2020-07-05,gap_2,0.0005458381452426783
2020-07-06,gap_2,0.0005521823115175227
2020-07-07,gap_2,0.0005463586165187048
2020-07-08,gap_2,0.0005447223051806726
2020-07-09,gap_2,0.0005508111379892573
2020-07-10,gap_2,0.0005648448859302745
2020-07-11,gap_2,0.0005632563778654999
2020-07-12,gap_2,0.0005733543599457719
2020-07-13,gap_2,0.0005800183960677557
2020-07-14,gap_2,0.0005748991219043448
2020-07-15,gap_2,0.0005720735658441455
2020-07-16,gap_2,0.0005679371152041887
2020-07-17,gap_2,0.0005698028788493952
2020-07-18,gap_2,0.0005568766240465813
2020-07-19,gap_2,0.000553831686901965
2020-07-20,gap_2,0.0005515869584137941
2020-07-21,gap_2,0.0005578888861923395
2020-07-22,gap_2,0.0005571438230896774
2020-07-23,gap_2,0.0005566567665594188
2020-07-24,gap_2,0.0005570746055003901
2020-07-25,gap_2,0.0005569035751326623
2020-07-26,gap_2,0.0005608142813623501
2020-07-27,gap_2,0.0005582441523055734
2020-07-28,gap_2,0.00056038945518813
2020-07-29,gap_2,0.0005615450279911459
2020-07-30,gap_2,0.0005728149827560261
2020-07-31,gap_2,0.0005620016158037176
2020-08-01,gap_2,0.0005646520794640846
2020-08-02,gap_2,0.000554776831023881
2020-08-03,gap_2,0.000559550387618223
2020-08-04,gap_2,0.0005609178188123732
2020-08-05,gap_2,0.0005561622000399457
2020-08-06,gap_2,0.0005660890740240011
2020-08-07,gap_2,0.0005711287883187913
2020-08-08,gap_2,0.0005703001137468705
2020-08-09,gap_2,0.0005700872351118073
2020-08-10,gap_2,0.0005993896224595715
2020-08-11,gap_2,0.0006059032508017987
2020-08-12,gap_2,0.0006089244478446461
2020-08-13,gap_2,0.0006164597283158993
2020-08-14,gap_2,0.0006111581146381736
2020-08-15,gap_2,0.0005945254969637149
2020-08-16,gap_2,0.0005933195870513192
2020-08-17,gap_2,0.000595039931847627
2020-08-18,gap_2,0.0005939982981461777
2020-08-19,gap_2,0.0005813487730441154
2020-08-20,gap_2,0.0005943340877870296
2020-08-21,gap_2,0.0005924500274698994
2020-08-22,gap_2,0.0005925668657290249
2020-08-23,gap_2,0.0005942893536488747
2020-08-24,gap_2,0.000596753626775901
2020-08-25,gap_2,0.0006024618698126246
2020-08-26,gap_2,0.0006031569176164192
2020-08-27,gap_2,0.000599520842074959
2020-08-28,gap_2,0.0005990015404266644
2020-08-29,gap_2,0.0005938449703898655
2020-08-30,gap_2,0.0005912999257738202
2020-08-31,gap_2,0.0005972648953480688
2020-09-01,gap_2,0.000596048662330346
2020-09-02,gap_2,0.0005864526666919972
2020-09-03,gap_2,0.0005841476124390986
2020-09-04,gap_2,0.0005892400987652927
2020-09-05,gap_2,0.0005899209495564076
2020-09-06,gap_2,0.0005963245413020546
2020-09-07,gap_2,0.0005987327699426769
2020-09-08,gap_2,0.0005941393500189634
2020-09-09,gap_2,0.0005989535418326494
2020-09-10,gap_2,0.0006065872797824986
2020-09-11,gap_2,0.0006221588463781975
2020-09-12,gap_2,0.0006213292356258112
2020-09-13,gap_2,0.0006125787506465233
2020-09-14,gap_2,0.000618652090452295
2020-09-15,gap_2,0.0006097565260068419
2020-09-16,gap_2,0.0006217025010348372
2020-09-17,gap_2,0.0006217110473007179
2020-09-18,gap_2,0.0006226611821726472
2020-09-19,gap_2,0.0006249407175408921
2020-09-20,gap_2,0.000623755011340823
2020-09-21,gap_2,0.0006334451359741128
2020-09-22,gap_2,0.000606152559175752
2020-09-23,gap_2,0.0005954330739938199
2020-09-24,gap_2,0.0006024235260588783
2020-09-25,gap_2,0.0005996897970640807
2020-09-26,gap_2,0.0006009735293130504
2020-09-27,gap_2,0.0006053225688058232
2020-09-28,gap_2,0.0006081981667359767
2020-09-29,gap_2,0.0006042338255135163
2020-09-30,gap_2,0.0006070074887280489
2020-10-01,gap_2,0.0006110144174449265
2020-10-02,gap_2,0.0006128019139486669
2020-10-03,gap_2,0.0006107451057081327
2020-10-04,gap_2,0.0006210133679523276
2020-10-05,gap_2,0.0006185026585491531
2020-10-06,gap_2,0.0006090712846240254
2020-10-07,gap_2,0.0005998956447263009
2020-10-08,gap_2,0.0005995279632671507
2020-10-09,gap_2,0.0005998517208720913
2020-10-10,gap_2,0.0006001034377894729
2020-10-11,gap_2,0.0006033718795033383
2020-10-12,gap_2,0.0006039040143054194
2020-10-13,gap_2,0.0006050121984213641
2020-10-14,gap_2,0.0006030526440786687
2020-10-15,gap_2,0.00060107554566444
2020-10-16,gap_2,0.0006006428111045501
2020-10-17,gap_2,0.0006013183429013637
2020-10-18,gap_2,0.0005932616571781626
2020-10-19,gap_2,0.0005934511560872022
2020-10-20,gap_2,0.0005979896402087705
2020-10-21,gap_2,0.0005965798481284767
2020-10-22,gap_2,0.0006009054886331843
2020-10-23,gap_2,0.0005983225471995436
2020-10-24,gap_2,0.0005849028496022825
2020-10-25,gap_2,0.0005903173612457713
2020-10-26,gap_2,0.0005896544610351532
2020-10-27,gap_2,0.0005875119096249886
2020-10-28,gap_2,0.0005896137378114309
2020-10-29,gap_2,0.0005945013581130376
2020-10-30,gap_2,0.000590400014919861
2020-10-31,gap_2,0.0005916140499217481
2020-11-01,gap_2,0.0005908527018314519
2020-11-02,gap_2,0.0005926911894859736
2020-11-03,gap_2,0.000603963806560306
2020-11-04,gap_2,0.0005967493554225718
2020-11-05,gap_2,0.0005941178643750327
2020-11-06,gap_2,0.0005919008563194791
2020-11-07,gap_2,0.0005904926053490427
2020-11-08,gap_2,0.0005906962800789217
2020-11-09,gap_2,0.0005954997099357424
2020-11-10,gap_2,0.0005981416801526544
2020-11-11,gap_2,0.0006021112767040718
2020-11-12,gap_2,0.000598670606124457
2020-11-13,gap_2,0.0005995400761066221
2020-11-14,gap_2,0.0006154981487482581
2020-11-15,gap_2,0.0006208785416682024
2020-11-16,gap_2,0.0006241385135302508
2020-11-17,gap_2,0.0006364475832371372
2020-11-18,gap_2,0.0006402220621306326
2020-11-19,gap_2,0.0006472100469711908
2020-11-20,gap_2,0.0006388514542608861
2020-11-21,gap_2,0.0006613476862147333
2020-11-22,gap_2,0.0006672172625232832
2020-11-23,gap_2,0.0006591083454135765
2020-11-24,gap_2,0.0006405992750413964
2020-11-25,gap_2,0.0006452104981110147
2020-11-26,gap_2,0.0006674862404150946
2020-11-27,gap_2,0.0006629545491115725
2020-11-28,gap_2,0.0006651586421447016
2020-11-29,gap_2,0.0006549910625152307
2020-11-30,gap_2,0.0006514235189300275
2020-12-01,gap_2,0.0006558983775392618
2020-12-02,gap_2,0.000644295254737206
2020-12-03,gap_2,0.0006526274153554661
2020-12-04,gap_2,0.0006562843566446201
2020-12-05,gap_2,0.0006566551055183281
2020-12-06,gap_2,0.000654768154476972
2020-12-07,gap_2,0.0006567259917382981
2020-12-08,gap_2,0.0006578597936218541
2020-12-09,gap_2,0.0006576792048172913
2020-12-10,gap_2,0.0006508229658641806
2020-12-11,gap_2,0.0006451338962878567
2020-12-12,gap_2,0.0006437422917466445
2020-12-13,gap_2,0.0006411905185267642
2020-12-14,gap_2,0.0006408569398628354
2020-12-15,gap_2,0.0006474739279058386
2020-12-16,gap_2,0.0006484194512254469
2020-12-17,gap_2,0.0006580503942370973
2020-12-18,gap_2,0.000655958071959006
2020-12-19,gap_2,0.0006526004285306598
2020-12-20,gap_2,0.0006737618714346251
2020-12-21,gap_2,0.0007044792641662701
2020-12-22,gap_2,0.0006768144201448409
2020-12-23,gap_2,0.0007021644924324504
2020-12-24,gap_2,0.0007206486690714298
2020-12-25,gap_2,0.0007175930479725881
2020-12-26,gap_2,0.000722638626337236
2020-12-27,gap_2,0.0007327133363481555
2020-12-28,gap_2,0.0007493333149502067
2020-12-29,gap_2,0.0007580385727731798
2020-12-30,gap_2,0.0007359780774710862
2020-12-31,gap_2,0.0007611587687648622
2021-01-01,gap_2,0.0007739890573594071
2021-01-02,gap_2,0.0007593694614502807
2021-01-03,gap_2,0.0007674038173286451
2021-01-04,gap_2,0.0007639889237103575
2021-01-05,gap_2,0.0007319172571603973
2021-01-06,gap_2,0.000734231671632067
2021-01-07,gap_2,0.0007399261175065478
2021-01-08,gap_2,0.0007328019839951095
2021-01-09,gap_2,0.0007272299833062778
2021-01-10,gap_2,0.0007263190449817141
2021-01-11,gap_2,0.0007240269166182428
2021-01-12,gap_2,0.0007126991627999802
2021-01-13,gap_2,0.0007071889993421803
2021-01-14,gap_2,0.0007419937715002367
2021-01-15,gap_2,0.0007445820023142008
2021-01-16,gap_2,0.000729636635891774
2021-01-17,gap_2,0.0007259045710091466
2021-01-18,gap_2,0.0007409981934262095
2021-01-19,gap_2,0.0007262734841546074
2021-01-20,gap_2,0.0007481534169809758
2021-01-21,gap_2,0.0007662430641905024
2021-01-22,gap_2,0.0007646813331437637
2021-01-23,gap_2,0.0007580315713847799
2021-01-24,gap_2,0.0007571157836874357
2021-01-25,gap_2,0.0007533841019130066
2021-01-26,gap_2,0.0007586087920820969
2021-01-27,gap_2,0.0007529727949366536
2021-01-28,gap_2,0.0007302248849917834
2021-01-29,gap_2,0.0007212326793798925
2021-01-30,gap_2,0.0007289567106428811
2021-01-31,gap_2,0.0007264956600116787
2021-02-01,gap_2,0.000730643238770688
2021-02-02,gap_2,0.0007489321947803467
2021-02-03,gap_2,0.0007724037453907798
2021-02-04,gap_2,0.0007761963827662344
2021-02-05,gap_2,0.0007751768539150899
2021-02-06,gap_2,0.000781262393703657
2021-02-07,gap_2,0.0008037824871998423
2021-02-08,gap_2,0.0008557465701634127
2021-02-09,gap_2,0.0008491623133600142
2021-02-10,gap_2,0.000849237980448855
2021-02-11,gap_2,0.0008339121052854463
2021-02-12,gap_2,0.0008306879868678027
2021-02-13,gap_2,0.0008242551828959788
2021-02-14,gap_2,0.0008208109040764483
2021-02-15,gap_2,0.000845043804117982
2021-02-16,gap_2,0.0008556610290540801
2021-02-17,gap_2,0.0009123265748548448
2021-02-18,gap_2,0.0009036269984236882
2021-02-19,gap_2,0.0009169435375588731
2021-02-20,gap_2,0.0009061674342892753
2021-02-21,gap_2,0.0009085397113746114
2021-02-22,gap_2,0.0009174802762885223
2021-02-23,gap_2,0.0009225057560694388
2021-02-24,gap_2,0.0009290692588587579
2021-02-25,gap_2,0.0009346136175031166
2021-02-26,gap_2,0.0009412485361098067
2021-02-27,gap_2,0.0009344765875230916
2021-02-28,gap_2,0.0009272436537071278
2021-03-01,gap_2,0.0009162593465177685
2021-03-02,gap_2,0.0009037067848295918
2021-03-03,gap_2,0.0009089515054155142
2021-03-04,gap_2,0.000899993676582269
2021-03-05,gap_2,0.0008996302112083645
2021-03-06,gap_2,0.0008919085162327697
2021-03-07,gap_2,0.0008993620972327289
2021-03-08,gap_2,0.0008983957195725184
2021-03-09,gap_2,0.000900578696191831
2021-03-10,gap_2,0.0008945482262544039
2021-03-11,gap_2,0.0008986210377721249
2021-03-12,gap_2,0.0008967484229894751
2021-03-13,gap_2,0.000890324080027646
2021-03-14,gap_2,0.0008755675966800447
2021-03-15,gap_2,0.0008686694772227315
2021-03-16,gap_2,0.0008729884397863484
2021-03-17,gap_2,0.0008763909478176171
2021-03-18,gap_2,0.0008643488744312461
2021-03-19,gap_2,0.0008643801334161577
2021-03-20,gap_2,0.0008569387033520457
2021-03-21,gap_2,0.0008577334420186422
2021-03-22,gap_2,0.0008476311871831109
2021-03-23,gap_2,0.0008482099476996736
2021-03-24,gap_2,0.0008522002845517337
2021-03-25,gap_2,0.0008536840208916848
2021-03-26,gap_2,0.0008565396071495769
2021-03-27,gap_2,0.0008498149104873603
2021-03-28,gap_2,0.0008580818147539975
2021-03-29,gap_2,0.0008488220907973254
2021-03-30,gap_2,0.0008494460605625794
2021-03-31,gap_2,0.0008430810690186989
2021-04-01,gap_2,0.0008408365934742068
2021-04-02,gap_2,0.0008505640502956509
2021-04-03,gap_2,0.0008761129426263772
2021-04-04,gap_2,0.0008850246646203432
2021-04-05,gap_2,0.0008712703305774341
2021-04-06,gap_2,0.0008885040064854462
2021-04-07,gap_2,0.0008917140318891205
2021-04-08,gap_2,0.0009314218452586533
2021-04-09,gap_2,0.0009395614221102385
2021-04-10,gap_2,0.0009387216908819407
2021-04-11,gap_2,0.0009582558401660476
2021-04-12,gap_2,0.0009629393036404399
2021-04-13,gap_2,0.0009598334805071756
2021-04-14,gap_2,0.000955279620004054
2021-04-15,gap_2,0.0009512457850607936
2021-04-16,gap_2,0.0009483085122574675
2021-04-17,gap_2,0.0009769738813267355
2021-04-18,gap_2,0.0009585703863996792
2021-04-19,gap_2,0.0009563412744558604
2021-04-20,gap_2,0.000937919643729751
2021-04-21,gap_2,0.0009332704306405729
2021-04-22,gap_2,0.0009428838084676231
2021-04-23,gap_2,0.0009428013622965537
2021-04-24,gap_2,0.0009324773483041064
2021-04-25,gap_2,0.0009315201822153791
2021-04-26,gap_2,0.0009553394067043865
2021-04-27,gap_2,0.0009478217268673437
2021-04-28,gap_2,0.0009441195654428915
2021-04-29,gap_2,0.0009553902651501437
2021-04-30,gap_2,0.000962914665319841
2021-05-01,gap_2,0.0009827022731961417
2021-05-02,gap_2,0.001001616318273526
2021-05-03,gap_2,0.0010030093045879519
2021-05-04,gap_2,0.0009864022299978879
2021-05-05,gap_2,0.0010040539001966908
2021-05-06,gap_2,0.0010038799823665287
2021-05-07,gap_2,0.0010076729268289513
2021-05-08,gap_2,0.0009888144395457765
2021-05-09,gap_2,0.0010066385250092238
2021-05-10,gap_2,0.000988135338801401
2021-05-11,gap_2,0.0009859517435577194
2021-05-12,gap_2,0.0009906767612034668
2021-05-13,gap_2,0.0009811203499248329
2021-05-14,gap_2,0.0009864528166791046
2021-05-15,gap_2,0.0009699316377325512
2021-05-16,gap_2,0.0009729533436186052
2021-05-17,gap_2,0.0009563534138123615
2021-05-18,gap_2,0.0009649397215836585
2021-05-19,gap_2,0.0009593093119465054
2021-05-20,gap_2,0.0009622789900058301
2021-05-21,gap_2,0.0009777685018083977
